,Z,A,E,dE,f1,df1
5488,50,117,12.8,0.0,6.15e-07,1.31e-08
5489,50,117,12.9,0.0,6.590000000000001e-07,1.28e-08
5490,50,117,13.0,0.0,7.009999999999999e-07,1.27e-08
5491,50,117,13.1,0.0,7.35e-07,1.18e-08
5492,50,117,13.2,0.0,7.690000000000001e-07,1.26e-08
5493,50,117,13.3,0.0,8.02e-07,1.3600000000000001e-08
5494,50,117,13.4,0.0,8.41e-07,1.37e-08
5495,50,117,13.5,0.0,8.74e-07,1.4e-08
5496,50,117,13.6,0.0,9.12e-07,1.4299999999999999e-08
5497,50,117,13.7,0.0,9.5e-07,1.46e-08
5498,50,117,13.8,0.0,1.01e-06,1.4499999999999999e-08
5499,50,117,13.9,0.0,1.04e-06,1.49e-08
5500,50,117,14.0,0.0,1.08e-06,1.4499999999999999e-08
5501,50,117,14.1,0.0,1.11e-06,1.48e-08
5502,50,117,14.2,0.0,1.15e-06,1.51e-08
5503,50,117,14.3,0.0,1.21e-06,1.65e-08
5504,50,117,14.4,0.0,1.22e-06,1.79e-08
5505,50,117,14.5,0.0,1.27e-06,1.85e-08
5506,50,117,14.6,0.0,1.32e-06,1.88e-08
5507,50,117,14.7,0.0,1.35e-06,1.85e-08
5508,50,117,14.8,0.0,1.35e-06,1.89e-08
5509,50,117,14.9,0.0,1.39e-06,1.91e-08
5510,50,117,15.0,0.0,1.45e-06,1.8999999999999998e-08
5511,50,117,15.1,0.0,1.41e-06,1.8999999999999998e-08
5512,50,117,15.2,0.0,1.43e-06,1.88e-08
5513,50,117,15.3,0.0,1.43e-06,1.79e-08
5514,50,117,15.4,0.0,1.45e-06,1.8999999999999998e-08
5515,50,117,15.5,0.0,1.45e-06,1.95e-08
5516,50,117,15.6,0.0,1.42e-06,1.97e-08
5517,50,117,15.7,0.0,1.39e-06,1.95e-08
5518,50,117,15.8,0.0,1.37e-06,1.94e-08
5519,50,117,15.9,0.0,1.37e-06,1.95e-08
5520,50,117,16.0,0.0,1.34e-06,1.94e-08
5521,50,117,16.1,0.0,1.32e-06,1.92e-08
5522,50,117,16.2,0.0,1.27e-06,1.8700000000000002e-08
5523,50,117,16.3,0.0,1.25e-06,1.85e-08
5524,50,117,16.4,0.0,1.23e-06,1.8300000000000002e-08
5525,50,117,16.5,0.0,1.2e-06,1.85e-08
5526,50,117,16.6,0.0,1.19e-06,1.88e-08
5527,50,117,16.7,0.0,1.17e-06,1.82e-08
5528,50,117,16.8,0.0,1.12e-06,1.73e-08
5529,50,117,16.9,0.0,1.08e-06,1.6799999999999998e-08
5530,50,117,17.0,0.0,1.05e-06,1.56e-08
5531,50,117,17.1,0.0,9.99e-07,1.57e-08
5532,50,117,17.2,0.0,9.53e-07,1.3899999999999999e-08
5533,50,117,17.3,0.0,9.23e-07,1.1000000000000001e-08
5534,50,117,17.4,0.0,8.82e-07,1.05e-08
5535,50,117,17.5,0.0,8.529999999999999e-07,1e-08
5536,50,117,17.6,0.0,8.28e-07,9.76e-09
5537,50,117,17.7,0.0,7.94e-07,9.26e-09
5538,50,117,17.8,0.0,7.65e-07,8.97e-09
5539,50,117,17.9,0.0,7.41e-07,8.48e-09
5540,50,117,18.0,0.0,7.179999999999999e-07,8.050000000000001e-09
5541,50,117,18.1,0.0,6.85e-07,7.57e-09
5542,50,117,18.2,0.0,6.620000000000001e-07,7.67e-09
5543,50,117,18.3,0.0,6.490000000000001e-07,7.63e-09
5544,50,117,18.4,0.0,6.36e-07,7.5e-09
5545,50,117,18.5,0.0,6.1e-07,7.170000000000001e-09
5546,50,117,18.6,0.0,5.88e-07,7.23e-09
5547,50,117,18.7,0.0,5.57e-07,7.42e-09
5548,50,117,18.8,0.0,5.629999999999999e-07,7.2e-09
5549,50,117,18.9,0.0,5.55e-07,7.390000000000001e-09
5550,50,117,19.0,0.0,5.389999999999999e-07,7.21e-09
5551,50,117,19.1,0.0,5.09e-07,7.2199999999999995e-09
5552,50,117,19.2,0.0,4.970000000000001e-07,7.36e-09
5553,50,117,19.3,0.0,4.9e-07,7.42e-09
5554,50,117,19.4,0.0,4.69e-07,8.09e-09
5555,50,117,19.5,0.0,4.38e-07,9.03e-09
5556,50,117,19.6,0.0,4.43e-07,8.809999999999999e-09
5557,50,117,19.7,0.0,4.3299999999999997e-07,8.759999999999999e-09
5558,50,117,19.8,0.0,4.1200000000000004e-07,8.89e-09
5559,50,117,19.9,0.0,3.9899999999999996e-07,8.759999999999999e-09
5560,50,117,20.0,0.0,3.7700000000000005e-07,8.8e-09
5561,50,117,20.1,0.0,3.69e-07,8.89e-09
5562,50,117,20.2,0.0,3.5e-07,8.8e-09
5563,50,117,20.3,0.0,3.4899999999999996e-07,8.84e-09
5564,50,117,20.4,0.0,3.37e-07,9.06e-09
5565,50,117,20.5,0.0,3.35e-07,9.1e-09
5566,50,117,20.6,0.0,3.3100000000000004e-07,9.470000000000001e-09
5567,50,117,20.7,0.0,3.32e-07,9.13e-09
5568,50,117,20.8,0.0,3.3100000000000004e-07,9.26e-09
5569,50,117,20.9,0.0,3.2100000000000003e-07,9.340000000000001e-09
5570,50,117,21.0,0.0,3.1e-07,9.25e-09
5571,50,117,21.1,0.0,3.0399999999999997e-07,1.32e-08
5572,50,117,21.2,0.0,3.14e-07,1.37e-08
5573,50,117,21.3,0.0,2.82e-07,1.32e-08
5574,50,117,21.4,0.0,2.72e-07,1.33e-08
5575,50,117,21.5,0.0,2.8e-07,1.35e-08
5576,50,117,21.6,0.0,3.03e-07,1.4e-08
5577,50,117,21.7,0.0,2.93e-07,1.4099999999999999e-08
5578,50,117,21.8,0.0,2.87e-07,1.46e-08
5579,50,117,21.9,0.0,2.66e-07,1.3600000000000001e-08
5580,50,117,22.0,0.0,2.67e-07,1.3600000000000001e-08
5581,50,117,22.1,0.0,2.89e-07,1.4e-08
5582,50,117,22.2,0.0,2.74e-07,1.4299999999999999e-08
5583,50,117,22.3,0.0,2.67e-07,1.42e-08
5584,50,117,22.4,0.0,2.84e-07,1.48e-08
5585,50,117,22.5,0.0,2.6e-07,1.5e-08
5586,50,117,22.6,0.0,2.63e-07,1.4499999999999999e-08
5587,50,117,22.7,0.0,2.56e-07,1.47e-08
5588,50,117,22.8,0.0,2.6e-07,1.46e-08
5589,50,117,22.9,0.0,2.3100000000000002e-07,1.54e-08
5590,50,117,23.0,0.0,2.21e-07,1.4e-08
5591,50,117,23.1,0.0,2.46e-07,1.5e-08
5592,50,117,23.2,0.0,2.33e-07,1.47e-08
5593,50,117,23.3,0.0,2.33e-07,1.47e-08
5594,50,117,23.4,0.0,2.2699999999999998e-07,1.44e-08
5595,50,117,23.5,0.0,2.24e-07,1.55e-08
5596,50,117,23.6,0.0,1.83e-07,1.55e-08
5597,50,117,23.7,0.0,1.93e-07,1.56e-08
5598,50,117,23.8,0.0,1.9e-07,1.49e-08
5599,50,117,23.9,0.0,2.15e-07,1.58e-08
5600,50,117,24.0,0.0,2.1399999999999998e-07,1.6e-08
5601,50,117,24.1,0.0,2.3399999999999998e-07,1.51e-08
5602,50,117,24.2,0.0,2.2699999999999998e-07,1.59e-08
5603,50,117,24.3,0.0,1.71e-07,1.6399999999999998e-08
5604,50,117,24.4,0.0,1.65e-07,1.82e-08
5605,50,117,24.5,0.0,1.97e-07,1.93e-08
5606,50,117,24.6,0.0,1.8899999999999999e-07,2e-08
5607,50,117,24.7,0.0,1.36e-07,1.8e-08
5608,50,117,24.8,0.0,1.48e-07,1.65e-08
5609,50,117,24.9,0.0,1.6e-07,1.52e-08
5610,50,117,25.0,0.0,1.54e-07,1.54e-08
5611,50,117,25.1,0.0,1.53e-07,1.56e-08
5612,50,117,25.2,0.0,1.5e-07,1.56e-08
5613,50,117,25.3,0.0,1.7899999999999997e-07,1.56e-08
5614,50,117,25.4,0.0,1.26e-07,1.55e-08
5615,50,117,25.5,0.0,1.57e-07,1.59e-08
5616,50,117,25.6,0.0,1.49e-07,1.52e-08
5617,50,117,25.7,0.0,1.48e-07,1.51e-08
5618,50,117,25.8,0.0,1.29e-07,1.44e-08
5619,50,117,25.9,0.0,1.2e-07,1.6399999999999998e-08
5620,50,117,26.0,0.0,1.7699999999999998e-07,1.4499999999999999e-08
5621,50,112,11.3,0.0,4.34e-07,5.71e-08
5622,50,112,11.4,0.0,4.6299999999999995e-07,6.47e-08
5623,50,112,11.5,0.0,3.25e-07,5.49e-08
5624,50,112,11.6,0.0,4.77e-07,4.98e-08
5625,50,112,11.7,0.0,4.02e-07,6.21e-08
5626,50,112,11.8,0.0,5.57e-07,7.64e-08
5627,50,112,11.9,0.0,5.18e-07,6.34e-08
5628,50,112,12.0,0.0,4.51e-07,5.17e-08
5629,50,112,12.1,0.0,5.91e-07,6.2e-08
5630,50,112,12.2,0.0,5.8e-07,6.32e-08
5631,50,112,12.3,0.0,5.23e-07,5.2099999999999997e-08
5632,50,112,12.4,0.0,6.24e-07,5.99e-08
5633,50,112,12.5,0.0,6.18e-07,6.16e-08
5634,50,112,12.6,0.0,5.21e-07,6.04e-08
5635,50,112,12.7,0.0,7.65e-07,7.1e-08
5636,50,112,12.8,0.0,6.84e-07,6.3e-08
5637,50,112,12.9,0.0,8.070000000000001e-07,7.8e-08
5638,50,112,13.0,0.0,7.609999999999999e-07,7.34e-08
5639,50,112,13.1,0.0,7.420000000000001e-07,8.08e-08
5640,50,112,13.2,0.0,9.53e-07,6.900000000000001e-08
5641,50,112,13.3,0.0,8.540000000000001e-07,7.63e-08
5642,50,112,13.4,0.0,9.520000000000001e-07,8.67e-08
5643,50,112,13.5,0.0,8.990000000000001e-07,8.03e-08
5644,50,112,13.6,0.0,1.1e-06,7.53e-08
5645,50,112,13.7,0.0,1.04e-06,7.72e-08
5646,50,112,13.8,0.0,9.37e-07,7.98e-08
5647,50,112,13.9,0.0,1.1e-06,7.299999999999999e-08
5648,50,112,14.0,0.0,1.25e-06,8.179999999999999e-08
5649,50,112,14.1,0.0,1.23e-06,7.2e-08
5650,50,112,14.2,0.0,1.14e-06,8.119999999999999e-08
5651,50,112,14.3,0.0,1.21e-06,8.55e-08
5652,50,112,14.4,0.0,1.27e-06,9.28e-08
5653,50,112,14.5,0.0,1.2e-06,8.849999999999999e-08
5654,50,112,14.6,0.0,1.17e-06,9.92e-08
5655,50,112,14.7,0.0,1.19e-06,9.619999999999999e-08
5656,50,112,14.8,0.0,1.56e-06,1.35e-07
5657,50,112,14.9,0.0,1.46e-06,1.0199999999999999e-07
5658,50,112,15.0,0.0,1.45e-06,1.0900000000000001e-07
5659,50,112,15.1,0.0,1.53e-06,9.42e-08
5660,50,112,15.2,0.0,1.42e-06,7.65e-08
5661,50,112,15.3,0.0,1.51e-06,9.300000000000001e-08
5662,50,112,15.4,0.0,1.3e-06,1.1699999999999999e-07
5663,50,112,15.5,0.0,1.51e-06,1.0699999999999999e-07
5664,50,112,15.6,0.0,1.49e-06,1.0699999999999999e-07
5665,50,112,15.7,0.0,1.46e-06,9.89e-08
5666,50,112,15.8,0.0,1.47e-06,1.0099999999999999e-07
5667,50,112,15.9,0.0,1.61e-06,1.05e-07
5668,50,112,16.0,0.0,1.57e-06,1.06e-07
5669,50,112,16.1,0.0,1.27e-06,8.84e-08
5670,50,112,16.2,0.0,1.34e-06,8.3e-08
5671,50,112,16.3,0.0,1.24e-06,9.470000000000001e-08
5672,50,112,16.4,0.0,1.33e-06,8.039999999999999e-08
5673,50,112,16.5,0.0,1.26e-06,8.67e-08
5674,50,112,16.6,0.0,1.25e-06,9.720000000000001e-08
5675,50,112,16.7,0.0,9.5e-07,9.25e-08
5676,50,112,16.8,0.0,1.07e-06,9.96e-08
5677,50,112,16.9,0.0,1.1e-06,1.0199999999999999e-07
5678,50,112,17.0,0.0,9.64e-07,9.49e-08
5679,50,112,17.1,0.0,9.38e-07,9.13e-08
5680,50,112,17.2,0.0,1.06e-06,1.0099999999999999e-07
5681,50,112,17.3,0.0,9.58e-07,8.87e-08
5682,50,112,17.4,0.0,8.87e-07,1.06e-07
5683,50,112,17.5,0.0,1.09e-06,1.0199999999999999e-07
5684,50,112,17.6,0.0,7.979999999999999e-07,1.2e-07
5685,50,112,17.7,0.0,9.459999999999999e-07,1.05e-07
5686,50,112,17.8,0.0,9.65e-07,1.1800000000000001e-07
5687,50,112,17.9,0.0,7.609999999999999e-07,1.5199999999999998e-07
5688,50,112,18.0,0.0,6.84e-07,1.2099999999999998e-07
5689,50,112,18.1,0.0,9.87e-07,1.35e-07
5690,50,112,18.2,0.0,7.72e-07,1.2699999999999999e-07
5691,50,112,18.3,0.0,8.1e-07,1.34e-07
5692,50,112,18.4,0.0,8.909999999999999e-07,1.26e-07
5693,50,112,18.5,0.0,7.5e-07,1.2e-07
5694,50,112,18.6,0.0,7.6e-07,1.11e-07
5695,50,112,18.7,0.0,8.4e-07,1.45e-07
5696,50,112,18.8,0.0,6.51e-07,1.3e-07
5697,50,112,18.9,0.0,7.85e-07,1.43e-07
5698,50,112,19.0,0.0,7.529999999999999e-07,8.86e-08
5699,50,112,19.1,0.0,5.49e-07,7.36e-08
5700,50,112,19.2,0.0,7.32e-07,8.54e-08
5701,50,112,19.3,0.0,4.5799999999999995e-07,7.599999999999999e-08
5702,50,112,19.4,0.0,6.26e-07,6.89e-08
5703,50,112,19.5,0.0,3.7700000000000005e-07,6.45e-08
5704,50,112,19.6,0.0,4.25e-07,5.71e-08
5705,50,112,19.7,0.0,2.3600000000000002e-07,5.99e-08
5706,50,112,19.8,0.0,5.26e-07,5.1299999999999996e-08
5707,50,112,19.9,0.0,4.14e-07,4.75e-08
5708,50,112,20.0,0.0,3.13e-07,4.55e-08
5709,50,112,20.1,0.0,3.11e-07,4.66e-08
5710,50,112,20.2,0.0,4e-07,3.99e-08
5711,50,112,20.3,0.0,3.7100000000000003e-07,4.0999999999999997e-08
5712,50,112,20.4,0.0,3.1e-07,4.59e-08
5713,50,112,20.5,0.0,2.7100000000000003e-07,3.96e-08
5714,50,112,20.6,0.0,1.65e-07,4.21e-08
5715,50,112,20.7,0.0,3.2799999999999997e-07,3.82e-08
5716,50,112,20.8,0.0,2.51e-07,4.13e-08
5717,50,112,20.9,0.0,2.3600000000000002e-07,4.4000000000000004e-08
5718,50,112,21.0,0.0,3.98e-07,4.67e-08
5719,50,112,21.1,0.0,2.4899999999999997e-07,4.1100000000000004e-08
5720,50,112,21.2,0.0,2.87e-07,4.66e-08
5721,50,112,21.3,0.0,3.51e-07,4.1100000000000004e-08
5722,50,112,21.4,0.0,1.8399999999999998e-07,4.34e-08
5723,50,112,21.5,0.0,3.7200000000000005e-07,4.36e-08
5724,50,112,21.6,0.0,3.2e-07,4.38e-08
5725,50,112,21.7,0.0,3.2299999999999997e-07,4.36e-08
5726,50,112,21.8,0.0,2.33e-07,4.34e-08
5727,50,112,21.9,0.0,3.05e-07,4.440000000000001e-08
5728,50,112,22.0,0.0,2.35e-07,4.5700000000000006e-08
5729,50,112,22.1,0.0,2.91e-07,4.36e-08
5730,50,112,22.2,0.0,3.3e-07,4.059999999999999e-08
5731,50,112,22.3,0.0,1.7600000000000001e-07,4.82e-08
5732,50,112,22.4,0.0,9.99e-08,5.0700000000000004e-08
5733,50,112,22.5,0.0,2.81e-07,3.9700000000000005e-08
5734,50,112,22.6,0.0,2.43e-07,4.3e-08
5735,50,112,22.7,0.0,1.49e-07,4.51e-08
5736,50,112,22.8,0.0,2.37e-07,4.4900000000000005e-08
5737,50,112,22.9,0.0,2.0399999999999997e-07,3.94e-08
5738,50,112,23.0,0.0,9.880000000000001e-08,4.07e-08
5739,50,112,23.1,0.0,1.06e-07,4.13e-08
5740,50,112,23.2,0.0,1.87e-07,3.93e-08
5741,50,112,23.3,0.0,1.24e-07,4.43e-08
5742,50,112,23.4,0.0,2.0600000000000002e-07,3.71e-08
5743,50,112,23.5,0.0,7.2e-08,4.1699999999999996e-08
5744,50,112,23.6,0.0,2.24e-07,3.86e-08
5745,50,112,23.7,0.0,1.97e-07,4.36e-08
5746,50,112,23.8,0.0,1.5e-07,4.08e-08
5747,50,112,23.9,0.0,1.26e-07,4.32e-08
5748,50,112,24.0,0.0,1.48e-07,3.98e-08
5749,50,112,24.1,0.0,1.66e-07,4.07e-08
5750,50,112,24.2,0.0,2.3100000000000002e-07,3.98e-08
5751,50,112,24.3,0.0,2.93e-07,4.0999999999999997e-08
5752,50,112,24.4,0.0,1.7899999999999997e-07,4.7599999999999996e-08
5753,50,112,24.5,0.0,1.7899999999999997e-07,4.25e-08
5754,50,112,24.6,0.0,2.66e-07,4.4800000000000004e-08
5755,50,112,24.7,0.0,1.32e-07,4.67e-08
5756,50,112,24.8,0.0,2.58e-07,4.3e-08
5757,50,112,24.9,0.0,1.23e-07,4.18e-08
5758,50,112,25.0,0.0,1.87e-07,3.99e-08
5759,50,112,25.1,0.0,1.98e-07,4.08e-08
5760,50,112,25.2,0.0,1.29e-07,3.96e-08
5761,50,112,25.3,0.0,1.34e-07,4.08e-08
5762,50,112,25.4,0.0,1.7699999999999998e-07,4.8099999999999994e-08
5763,50,112,25.5,0.0,1.8100000000000002e-07,4.7599999999999996e-08
5764,50,112,25.6,0.0,1.1699999999999999e-07,4.8099999999999994e-08
5765,50,112,25.7,0.0,1.37e-07,4.05e-08
5766,50,112,25.8,0.0,1.34e-07,4.07e-08
5767,50,112,25.9,0.0,1.41e-07,4.25e-08
5768,50,112,26.0,0.0,1.8800000000000002e-07,4.04e-08
5769,50,112,26.1,0.0,1.6100000000000003e-07,4.45e-08
5770,50,112,26.2,0.0,8.279999999999999e-08,4.5e-08
5771,50,112,26.3,0.0,1.34e-07,4.16e-08
5772,50,112,26.4,0.0,1.95e-07,4.4699999999999997e-08
5773,50,112,26.5,0.0,1.43e-07,4.22e-08
5774,50,112,26.6,0.0,2.57e-07,4.4000000000000004e-08
5775,50,112,26.7,0.0,2.33e-07,4.35e-08
5776,50,112,26.8,0.0,1.36e-07,4.1399999999999994e-08
5777,50,112,26.9,0.0,1.66e-07,3.7999999999999996e-08
5778,50,112,27.0,0.0,1.2699999999999999e-07,4.34e-08
5779,50,112,27.1,0.0,1.0900000000000001e-07,4.22e-08
5780,50,112,27.2,0.0,1.59e-07,4.3e-08
5781,50,112,27.3,0.0,8.77e-08,4.0999999999999997e-08
5782,50,119,7.4,0.0,2.81e-08,2.81e-08
5783,50,119,7.5,0.0,6.31e-08,3.35e-08
5784,50,119,7.6,0.0,8.24e-08,3.31e-08
5785,50,119,7.7,0.0,1.05e-07,3.38e-08
5786,50,119,7.8,0.0,1.41e-07,3.34e-08
5787,50,119,7.9,0.0,1.8800000000000002e-07,3.2900000000000003e-08
5788,50,119,8.0,0.0,1.8e-07,3.47e-08
5789,50,119,8.1,0.0,1.36e-07,3.21e-08
5790,50,119,8.2,0.0,6.97e-08,3.17e-08
5791,50,119,8.3,0.0,8.150000000000001e-08,3.14e-08
5792,50,119,8.4,0.0,1.13e-07,3.1e-08
5793,50,119,8.5,0.0,1.0900000000000001e-07,3.06e-08
5794,50,119,8.6,0.0,1.35e-07,3.03e-08
5795,50,119,8.7,0.0,9.75e-08,3.08e-08
5796,50,119,8.8,0.0,7.26e-08,3.01e-08
5797,50,119,8.9,0.0,6.84e-08,2.92e-08
5798,50,119,9.0,0.0,5.2099999999999997e-08,2.7900000000000002e-08
5799,50,119,9.1,0.0,6.690000000000001e-08,2.94e-08
5800,50,119,9.2,0.0,7.8e-08,2.89e-08
5801,50,119,9.3,0.0,8.19e-08,2.84e-08
5802,50,119,9.4,0.0,1.12e-07,2.81e-08
5803,50,119,9.5,0.0,1.8600000000000002e-07,1.02e-08
5804,50,119,9.6,0.0,1.91e-07,1.07e-08
5805,50,119,9.7,0.0,1.91e-07,1.1100000000000002e-08
5806,50,119,9.8,0.0,1.95e-07,1.1200000000000001e-08
5807,50,119,9.9,0.0,2e-07,1.14e-08
5808,50,119,10.0,0.0,1.98e-07,1.1299999999999999e-08
5809,50,119,10.1,0.0,2.01e-07,1.1200000000000001e-08
5810,50,119,10.2,0.0,2.07e-07,1.1100000000000002e-08
5811,50,119,10.3,0.0,2.1300000000000001e-07,1.1499999999999999e-08
5812,50,119,10.4,0.0,2.25e-07,1.18e-08
5813,50,119,10.5,0.0,2.4e-07,1.22e-08
5814,50,119,10.6,0.0,2.3e-07,1.22e-08
5815,50,119,10.7,0.0,2.59e-07,1.24e-08
5816,50,119,10.8,0.0,2.69e-07,1.28e-08
5817,50,119,10.9,0.0,2.95e-07,1.3e-08
5818,50,119,11.0,0.0,3.07e-07,1.32e-08
5819,50,119,11.1,0.0,3.38e-07,1.3400000000000001e-08
5820,50,119,11.2,0.0,3.44e-07,1.3600000000000001e-08
5821,50,119,11.3,0.0,3.6799999999999996e-07,1.38e-08
5822,50,119,11.4,0.0,3.69e-07,1.38e-08
5823,50,119,11.5,0.0,3.95e-07,1.4299999999999999e-08
5824,50,119,11.6,0.0,4.35e-07,1.49e-08
5825,50,119,11.7,0.0,4.52e-07,1.47e-08
5826,50,119,11.8,0.0,4.6799999999999996e-07,1.49e-08
5827,50,119,11.9,0.0,5.01e-07,1.54e-08
5828,50,119,12.0,0.0,4.839999999999999e-07,1.55e-08
5829,50,119,12.1,0.0,5.31e-07,1.48e-08
5830,50,119,12.2,0.0,5.21e-07,1.35e-08
5831,50,119,12.3,0.0,5.870000000000001e-07,1.6799999999999998e-08
5832,50,119,12.4,0.0,5.78e-07,1.73e-08
5833,50,119,12.5,0.0,5.76e-07,1.4499999999999999e-08
5834,50,119,12.6,0.0,6.070000000000001e-07,1.78e-08
5835,50,119,12.7,0.0,6.490000000000001e-07,2.0099999999999998e-08
5836,50,119,12.8,0.0,6.24e-07,2.08e-08
5837,50,119,12.9,0.0,6.990000000000001e-07,2.1e-08
5838,50,119,13.0,0.0,7.340000000000001e-07,2.2200000000000004e-08
5839,50,119,13.1,0.0,8.21e-07,1.99e-08
5840,50,119,13.2,0.0,7.75e-07,2.3500000000000002e-08
5841,50,119,13.3,0.0,8.48e-07,2.33e-08
5842,50,119,13.4,0.0,8.61e-07,2.3500000000000002e-08
5843,50,119,13.5,0.0,9.38e-07,2.3900000000000002e-08
5844,50,119,13.6,0.0,9.440000000000001e-07,2.4199999999999998e-08
5845,50,119,13.7,0.0,1.02e-06,2.5099999999999996e-08
5846,50,119,13.8,0.0,1.05e-06,2.4199999999999998e-08
5847,50,119,13.9,0.0,1.1e-06,2.3500000000000002e-08
5848,50,119,14.0,0.0,1.13e-06,2.15e-08
5849,50,119,14.1,0.0,1.16e-06,2.17e-08
5850,50,119,14.2,0.0,1.21e-06,2.4199999999999998e-08
5851,50,119,14.3,0.0,1.25e-06,2.41e-08
5852,50,119,14.4,0.0,1.24e-06,2.5099999999999996e-08
5853,50,119,14.5,0.0,1.3e-06,2.3900000000000002e-08
5854,50,119,14.6,0.0,1.31e-06,2.41e-08
5855,50,119,14.7,0.0,1.27e-06,2.44e-08
5856,50,119,14.8,0.0,1.38e-06,2.58e-08
5857,50,119,14.9,0.0,1.39e-06,2.5099999999999996e-08
5858,50,119,15.0,0.0,1.41e-06,2.57e-08
5859,50,119,15.1,0.0,1.42e-06,2.46e-08
5860,50,119,15.2,0.0,1.43e-06,2.2400000000000002e-08
5861,50,119,15.3,0.0,1.4e-06,2.52e-08
5862,50,119,15.4,0.0,1.44e-06,2.4199999999999998e-08
5863,50,119,15.5,0.0,1.42e-06,2.3799999999999998e-08
5864,50,119,15.6,0.0,1.44e-06,2.66e-08
5865,50,119,15.7,0.0,1.41e-06,2.45e-08
5866,50,119,15.8,0.0,1.4e-06,2.4199999999999998e-08
5867,50,119,15.9,0.0,1.33e-06,2.36e-08
5868,50,119,16.0,0.0,1.32e-06,2.3900000000000002e-08
5869,50,119,16.1,0.0,1.29e-06,2.56e-08
5870,50,119,16.2,0.0,1.26e-06,2.6e-08
5871,50,119,16.3,0.0,1.21e-06,2.14e-08
5872,50,119,16.4,0.0,1.23e-06,2.1e-08
5873,50,119,16.5,0.0,1.19e-06,1.8999999999999998e-08
5874,50,119,16.6,0.0,1.11e-06,1.95e-08
5875,50,119,16.7,0.0,1.12e-06,2.02e-08
5876,50,119,16.8,0.0,1.12e-06,1.96e-08
5877,50,119,16.9,0.0,1.04e-06,1.84e-08
5878,50,119,17.0,0.0,1.01e-06,1.72e-08
5879,50,119,17.1,0.0,9.99e-07,1.74e-08
5880,50,119,17.2,0.0,9.58e-07,1.69e-08
5881,50,119,17.3,0.0,9.179999999999999e-07,1.59e-08
5882,50,119,17.4,0.0,8.620000000000001e-07,1.57e-08
5883,50,119,17.5,0.0,8.529999999999999e-07,1.56e-08
5884,50,119,17.6,0.0,8.58e-07,1.53e-08
5885,50,119,17.7,0.0,7.94e-07,1.51e-08
5886,50,119,17.8,0.0,7.5e-07,1.42e-08
5887,50,119,17.9,0.0,7.51e-07,1.4499999999999999e-08
5888,50,119,18.0,0.0,7.23e-07,1.4299999999999999e-08
5889,50,119,18.1,0.0,6.95e-07,1.4e-08
5890,50,119,18.2,0.0,7.05e-07,1.47e-08
5891,50,119,18.3,0.0,6.970000000000001e-07,1.46e-08
5892,50,119,18.4,0.0,6.41e-07,1.4499999999999999e-08
5893,50,119,18.5,0.0,6e-07,1.4099999999999999e-08
5894,50,119,18.6,0.0,5.88e-07,1.26e-08
5895,50,119,18.7,0.0,5.520000000000001e-07,1.1000000000000001e-08
5896,50,119,18.8,0.0,5.72e-07,1.1299999999999999e-08
5897,50,119,18.9,0.0,5.6e-07,1.1200000000000001e-08
5898,50,119,19.0,0.0,5.070000000000001e-07,1.1000000000000001e-08
5899,50,119,19.1,0.0,5.13e-07,1.1699999999999999e-08
5900,50,119,19.2,0.0,4.79e-07,1.1100000000000002e-08
5901,50,119,19.3,0.0,4.5399999999999996e-07,1.1000000000000001e-08
5902,50,119,19.4,0.0,4.78e-07,1.1100000000000002e-08
5903,50,119,19.5,0.0,4.6299999999999995e-07,1.1000000000000001e-08
5904,50,119,19.6,0.0,4.51e-07,1.03e-08
5905,50,119,19.7,0.0,4.19e-07,1.1000000000000001e-08
5906,50,119,19.8,0.0,4.37e-07,1.1000000000000001e-08
5907,50,119,19.9,0.0,4.15e-07,1.05e-08
5908,50,119,20.0,0.0,4.1700000000000004e-07,1.08e-08
5909,50,119,20.1,0.0,3.66e-07,1.1000000000000001e-08
5910,50,119,20.2,0.0,3.43e-07,1.09e-08
5911,50,119,20.3,0.0,3.53e-07,1.1000000000000001e-08
5912,50,119,20.4,0.0,3.6799999999999996e-07,1.08e-08
5913,50,119,20.5,0.0,3.07e-07,1.3899999999999999e-08
5914,50,119,20.6,0.0,3.24e-07,1.52e-08
5915,50,119,20.7,0.0,3.7700000000000005e-07,1.51e-08
5916,50,119,20.8,0.0,3.08e-07,1.52e-08
5917,50,119,20.9,0.0,2.7100000000000003e-07,1.54e-08
5918,50,119,21.0,0.0,2.91e-07,1.55e-08
5919,50,119,21.1,0.0,3.15e-07,1.46e-08
5920,50,119,21.2,0.0,3.2200000000000005e-07,1.57e-08
5921,50,119,21.3,0.0,2.7600000000000004e-07,1.6e-08
5922,50,119,21.4,0.0,2.72e-07,1.6e-08
5923,50,119,21.5,0.0,2.59e-07,1.54e-08
5924,50,119,21.6,0.0,2.4199999999999997e-07,1.6100000000000002e-08
5925,50,119,21.7,0.0,2.3e-07,1.54e-08
5926,50,119,21.8,0.0,2.68e-07,1.57e-08
5927,50,119,21.9,0.0,2.79e-07,1.51e-08
5928,50,119,22.0,0.0,2.91e-07,1.66e-08
5929,50,119,22.1,0.0,2.85e-07,1.59e-08
5930,50,119,22.2,0.0,2.41e-07,1.65e-08
5931,50,119,22.3,0.0,2.7800000000000003e-07,1.53e-08
5932,50,119,22.4,0.0,2.1300000000000001e-07,1.63e-08
